719,"Ecuador, Brazil, Colombia, Peru"
720,Indonesia  Sulawesi
721,"Bolivia, Brazil, Colombia, Peru, Venezuela"
722,"Equatorial Guinea, Benin, Cameroon, Central African Republic, Congo, Gabon, Nigeria"
723,"Egypt, India, Benin, Botswana, Burkina Faso, DR Congo, Djibouti, Ethiopia, Gambia, Ghana,"
724,"Trinidad and Tobago, Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama, Ecuador,"
725,"Mexico, United States  Nearctic"
726,Equatorial Guinea
727,"South Africa, Angola, Botswana, DR Congo,  Malawi, Mozambique, Namibia, Tanzania, Zambia, Zimbabwe"
728,"Bolivia, Peru"
729,"Guinea, Liberia,"
730,"Spain, Portugal, France,  Algeria, Libya, Morocco, Tunisia"
731,"Japan, Canada, United States  Pacific Ocean"
732,"France, Albania, Bosnia and Herzegovina, Bulgaria, Greece, Italy,  Monaco, Montenegro, San Marino, Serbia,"
733,"Spain, Portugal, France, Albania, Austria, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Germany,"
734,"Australasian, Indomalayan"
735,"Burundi, Chad, Congo, DR Congo, Eritrea, Ethiopia, Kenya, Malawi, Nigeria, Rwanda,"
736,"Benin, Burkina Faso, Burundi, Cameroon, Central African Republic, Chad, Congo, DR Congo, Eritrea, Ethiopia,"
737,"China, Russia"
738,"Equatorial Guinea, Angola, Burkina Faso, Burundi, Cameroon, Central African Republic, Congo, DR Congo, Gabon, Guinea,"
739,"Spain, France, Albania,  Andorra, Bosnia and Herzegovina, Bulgaria, Croatia, Greece, Italy, Montenegro,"
740,"United States, Mexico"
741,"China, India, Bhutan, Myanmar, Nepal, Thailand, Viet Nam"
742,"Trinidad and Tobago, Belize, Costa Rica, El Salvador, Mexico, Nicaragua, Panama, United States,  Ecuador, Argentina,"
743,"China, Papua New Guinea, Solomon Islands, Brunei, Cambodia, Indonesia, Laos, Malaysia, Myanmar, Philippines,"
744,Nigeria
745,"Mongolia, Finland, Austria, Denmark, Estonia, Germany, Latvia, Lithuania, Norway, Poland,"
746,"China, India, Bangladesh,  Bhutan, Cambodia, Indonesia, Laos, Malaysia, Myanmar, Nepal,"
747,"Cambodia,  Laos, Myanmar, Thailand, Viet Nam"
748,"Cameroon, Central African Republic, Congo, DR Congo, Gabon"
749,"China, Japan, North Korea, South Korea"
750,"Grenada, Jamaica, Trinidad and Tobago, Belize, Costa Rica, El Salvador,  Honduras, Mexico, Nicaragua, Panama,"
751,"Spain, Portugal, France"
752,"South Africa, Angola, Botswana, Namibia"
753,"Burundi, Central African Republic, DR Congo, Kenya, Rwanda, South Sudan, Tanzania, Uganda"
754,"Belize, Costa Rica,  El Salvador, Guatemala, Honduras,  Mexico, Nicaragua"
755,"Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama, United States, Ecuador, Colombia,"
756,"Ecuador, Bolivia, Brazil, Colombia, Peru, Venezuela"
757,"China,  Myanmar"
758,"South Africa, DR Congo, Kenya, Malawi, Mozambique, Rwanda, Tanzania, Zambia, Zimbabwe"
759,"Equatorial Guinea, Cameroon, Central African Republic, Congo, Gabon"
760,"Papua New Guinea,  Indonesia"
761,"Argentina,  Paraguay"
762,"France, Albania, Austria, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Germany, Greece, Hungary,"
763,"Equatorial Guinea, Angola, Cameroon, Central African Republic, Congo, Gabon"
764,"Grenada, Trinidad and Tobago, Belize, El Salvador, Guatemala, Honduras, Panama, Ecuador, Colombia, Peru,"
765,Bolivia
766,"Australia,  Papua New Guinea, Indonesia"
767,"China, Mongolia, Spain, Portugal,  France, Albania, Andorra, Austria, Bosnia and Herzegovina, Bulgaria,"
768,"China, Japan, North Korea, Mongolia, Finland, Norway, Sweden, Russia"
769,"Egypt, Libya"
770,"South Africa, Angola, Botswana, DR Congo, Kenya, Malawi,  Mozambique, Namibia, Tanzania, Uganda,"
771,"Brazil, Guyana, Peru"
772,Seychelles
773,"France, Albania, Austria, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Estonia, Germany, Greece,"
774,"China, Brunei, Cambodia, Indonesia, Laos, Malaysia, Myanmar, Thailand, Viet Nam"
775,"DR Congo, Malawi, Mozambique, Tanzania, Uganda, Zambia"
776,"Equatorial Guinea, Angola, Cameroon, Central African Republic, Congo, DR Congo, Gabon, Rwanda, Uganda"
777,"Ecuador, Brazil, Peru"
778,"South Africa, Angola, Central African Republic, DR Congo, Ghana, Kenya, Malawi, Rwanda, Tanzania, Uganda,"
779,"Cuba,  Dominican Republic, Jamaica, Mexico, Canada, United States, Ecuador, Argentina, Brazil, Colombia,"
780,"Costa Rica, Brazil, Colombia,  Guyana, Suriname, Venezuela"
781,"Cuba, Dominican Republic, Jamaica, Saint Vincent and the Grenadines"
782,"China, India, Bhutan, Indonesia, Laos, Malaysia, Myanmar, Nepal, Thailand, Viet Nam"
783,"Mongolia, Russia"
784,"Central African Republic, DR Congo, Uganda"
785,"South Africa, Angola, Botswana, Mozambique, Namibia, Zambia,  Zimbabwe"
786,"Belize, El Salvador, Guatemala, Honduras, Mexico, United States"
787,"France, Albania, Austria, Bosnia and Herzegovina, Croatia, Germany, Hungary, Italy, Liechtenstein, Montenegro,"
788,"South Africa, Botswana, Mozambique, Zimbabwe"
789,"India, Bangladesh, Bhutan, Cambodia, Nepal, Thailand, Pakistan"
790,"Algeria, Egypt, Libya, Morocco, Tunisia, Western Sahara, India, Bangladesh, Nepal, Thailand,"
791,"Bolivia, Brazil, Colombia, Paraguay, Peru, Uruguay"
792,"Canada, United States  Alberta, Saskatchewan, Newfoundland I, British Columbia, Labrador"
793,"Equatorial Guinea, Angola, Cameroon, Central African Republic, Congo, DR Congo, Gabon, Rwanda, South Sudan, Uganda"
794,"Angola, Burundi, Central African Republic, DR Congo, Kenya, Malawi, Rwanda, Sudan, Tanzania, Uganda,"
795,"South Africa, Lesotho"
796,"Eritrea, Ethiopia, Saudi Arabia"
797,"Equatorial Guinea, Angola, Benin, Burkina Faso, Cameroon, Central African Republic, Chad, Congo, DR Congo, Ethiopia,"
798,"Trinidad and Tobago, Belize,  Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama, United States,"
799,"China, India, Bhutan, Malaysia, Nepal"
800,"Bahamas, Cuba, Jamaica"
801,"Algeria, Egypt, Morocco, Western Sahara, India, Bangladesh, Indonesia, Myanmar, Benin, Burkina Faso,"
802,Greece
803,"Ecuador, Bolivia, Brazil, Colombia, Peru"
804,"Burundi, Cameroon, Central African Republic,  Congo, DR Congo, Ethiopia, Kenya, Rwanda, Tanzania, Uganda"
805,"Bolivia, Brazil, Peru  Neotropical"
806,"Equatorial Guinea, Cameroon, Congo, DR Congo, Gabon, Ghana, Liberia, Sierra Leone, Tanzania,"
807,"Indonesia, Philippines"
808,"Brazil, Colombia"
809,"Cameroon, Chad, DR Congo, Ethiopia, Kenya, Malawi, Sudan, Tanzania, Uganda, Zambia,"
810,"Equatorial Guinea, Cameroon, Nigeria  Bioko"
811,"China, Japan, Mongolia, Finland, Estonia, Norway,  Sweden, Russia"
812,"Equatorial Guinea, Benin, Cameroon, Congo,  DR Congo, Gabon, Ghana, Kenya, Nigeria, Rwanda,"
813,Madagascar  Afrotropical
814,"South Africa, Malawi, Mozambique, Tanzania, Zimbabwe"
815,"Trinidad and Tobago, Belize, Costa Rica, Guatemala, Honduras, Mexico, Panama, Ecuador, Bolivia, Brazil,"
816,"Ethiopia, Nigeria"
817,Namibia
818,"Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama, Ecuador, Argentina,"
819,"China, Japan, North Korea, South Korea, Russia"
820,"China, Mongolia, Canada, United States,  Russia"
821,"Antigua and Barbuda, Barbados, Dominica, Guadeloupe, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines"
822,"Barbados, Grenada, Saint Lucia, Saint Vincent and the Grenadines, Trinidad and Tobago, Belize, Costa Rica, El Salvador, Guatemala, Honduras,"
823,"China, India, Bangladesh, Myanmar"
824,"Spain, Portugal, Bosnia and Herzegovina, Bulgaria, Greece, Italy, Montenegro,  Romania, Serbia, Slovenia,"
825,"Angola, Botswana,  DR Congo, Malawi, Mozambique, Namibia, Tanzania, Zambia, Zimbabwe"
826,"China, India, Cambodia, Indonesia, Laos, Malaysia, Myanmar, Thailand, Viet Nam"
827,Italy
828,"Albania, Austria, Bosnia and Herzegovina, Bulgaria, Croatia, Greece, Montenegro, Serbia, Algeria, Libya,"
829,"Indonesia, Timor-Leste"
830,"Trinidad and Tobago, Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua,  Panama, Brazil,"
831,"Equatorial Guinea, Cameroon, Congo, Gabon,  Ghana, Liberia, Sierra Leone,"
832,"China, Taiwan, India,  Nepal, Viet Nam, Afghanistan, Pakistan"
833,"Costa Rica, Nicaragua, Panama, Ecuador, Colombia, Peru, Venezuela"
834,"Brunei, Indonesia, Malaysia, Singapore"
835,Brazil  Neotropical
836,"Angola, Cameroon, DR Congo, Kenya, Rwanda, Tanzania, Uganda"
837,"Algeria, Egypt, Libya, Morocco, Tunisia, Mali,  Niger, Sudan"
838,"China, Taiwan, India, Cambodia, Laos, Malaysia, Myanmar, Philippines, Thailand, Viet Nam"
839,"Equatorial Guinea, Cameroon, Central African Republic, Congo, DR Congo, Gabon, Ghana, Guinea, Liberia, Nigeria,"
840,"China, Hong Kong, Taiwan, India, Cambodia, Laos, Malaysia,  Myanmar, Nepal, Thailand,"
841,"China, Myanmar, Viet Nam"
842,"South Africa, Namibia"
843,"Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Panama, United States, Ecuador,  Bolivia, Colombia,"
844,"Brazil, Colombia, Guyana, Suriname, Venezuela"
845,"Algeria, Libya, Morocco"
846,"Russia, Armenia, Georgia, Turkey"
847,Peru  Neotropical
848,Cameroon
849,"Argentina, Bolivia"
850,"Bolivia, Brazil, Colombia, Guyana, Peru, Suriname, Venezuela"
851,"Argentina, Brazil, Uruguay"
852,"Cambodia, Laos, Thailand, Viet Nam"
853,"China, Taiwan, India, Laos, Myanmar, Nepal, Viet Nam"
854,"South Africa, Mozambique, Zimbabwe"
855,"Iran, Turkey"
856,"Mongolia, Russia, Kazakhstan"
857,"Costa Rica, Nicaragua, Panama, Colombia"
858,"Albania, Greece, Montenegro, Serbia, Macedonia"
859,"Bosnia and Herzegovina, Croatia, Montenegro, Serbia, Macedonia"
860,"Equatorial Guinea, Angola, Cameroon,  Central African Republic, Congo, DR Congo,  Gabon, Ghana, Kenya, Liberia,"
861,"Ecuador,  Bolivia, Brazil, Colombia, Guyana, Peru, Suriname, Venezuela"
862,"South Africa, Angola, Botswana, Malawi, Mozambique, Namibia, Zambia, Zimbabwe"
863,Israel
864,"Trinidad and Tobago, Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua,  Panama, Ecuador,"
865,"Bulgaria, Greece, Turkey"
866,"Japan, South Korea, Russia"
867,"Trinidad and Tobago, Panama, Brazil, Colombia, Guyana, Suriname, Venezuela"
868,"Belize, Costa Rica, Guatemala,  Honduras, Nicaragua, Panama, Colombia"
869,"Ecuador, Argentina, Bolivia, Brazil, Colombia, Guyana, Paraguay, Peru, Uruguay, Venezuela"
870,"Equatorial Guinea, Cameroon, Central African Republic, Congo, DR Congo"
871,"DR Congo, South Sudan, Uganda"
872,"Malawi, Mozambique, Zambia"
873,Jamaica
874,"Australia, Papua New Guinea, India, Indonesia, Malaysia, Myanmar, Philippines, Sri Lanka, Thailand"
875,"Australia, Papua New Guinea, Solomon Islands, India, Cambodia, Indonesia, Laos, Malaysia, Myanmar, Philippines,"
876,"DR Congo, Ethiopia, Kenya,  Malawi, Rwanda, South Sudan, Tanzania, Uganda"
877,"Bulgaria, Russia, Armenia, Azerbaijan, Georgia, Iran, Turkey"
878,"Grenada, Trinidad and Tobago, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama, Ecuador,"
879,"Cuba, Dominican Republic"
880,"Equatorial Guinea, Angola, Cameroon, Central African Republic, Congo, DR Congo, Gabon, Ghana, Guinea, Guinea-Bissau,"
881,"Algeria, Egypt, Libya, Morocco, Tunisia, Western Sahara, Burkina Faso, Chad, Djibouti, Eritrea,"
882,Togo
883,"Ecuador, Bolivia, Brazil,  Colombia, Peru"
884,"Belize, Costa Rica, El Salvador, Guatemala, Honduras,  Mexico, Nicaragua, Panama, Ecuador, Argentina,"
885,"Belize, Costa Rica, Guatemala, Honduras, Mexico, Panama, Ecuador, Bolivia, Brazil, Colombia,"
886,"Ethiopia, Kenya, Somalia, Tanzania, Uganda"
887,"Brazil, Colombia, Guyana, Peru, Suriname"
888,"North Korea, Mongolia, Finland, Norway, Sweden, Belarus,  Russia, Kazakhstan"
889,"Trinidad and Tobago, Costa Rica, Guatemala, Mexico, Panama, Ecuador, Argentina, Brazil, Colombia,  Paraguay,"
890,"Spain, Portugal, France, Andorra, Austria, Croatia, Germany,  Hungary, Poland, Romania,"
891,"Belize, Costa Rica, El Salvador, Guatemala, Honduras,  Mexico, Nicaragua, Panama, Ecuador, Bolivia,"
892,"China, Hong Kong, Laos, Viet Nam"
893,"Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua  Neotropical, Nearctic"
894,"Djibouti, Eritrea, Ethiopia, Somalia"
895,"Costa Rica, El Salvador,  Guatemala, Honduras,  Mexico, Nicaragua"
896,"China, India, Bangladesh, Cambodia, Indonesia, Laos, Malaysia, Myanmar, Thailand, Viet Nam"
897,"Ecuador, Argentina, Bolivia, Brazil, Colombia, Guyana, Paraguay, Peru,  Suriname, Venezuela"
898,"Antigua and Barbuda, Dominica, Guadeloupe, Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines"
899,"Equatorial Guinea, Angola, Cameroon, Congo, DR Congo, Gabon, Gambia, Ghana, Guinea, Guinea-Bissau,"
900,"Trinidad and Tobago, Panama, Bolivia, Brazil, Colombia, Guyana, Peru, Suriname, Venezuela"
901,"China, Laos, Malaysia, Myanmar, Thailand, Viet Nam"
902,"Russia, Armenia, Azerbaijan, Georgia, Iran, Turkey"
903,"Spain, France, Andorra, Austria, Belgium, Germany, Liechtenstein, Netherlands, Switzerland"
904,"China, Spain, Portugal, France, Albania, Bosnia and Herzegovina, Bulgaria, Croatia, Greece, Italy,"
905,"China, India, Cambodia, Laos, Malaysia,  Myanmar, Thailand, Viet Nam"
906,"Mozambique, Zimbabwe"
907,"Argentina, Bolivia, Brazil, Colombia, Guyana, Paraguay, Peru, Venezuela"
908,"Australia, Indonesia, Timor-Leste"
909,"China, India, Bangladesh, Cambodia, Indonesia, Malaysia, Myanmar, Nepal, Thailand, Viet Nam,"
910,"China, Hong Kong, Myanmar, Thailand, Viet Nam"
911,"Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama, Ecuador, Bolivia,"
912,"Russia, Kazakhstan"
913,"India, Cambodia, Indonesia, Laos, Malaysia, Myanmar, Sri Lanka, Thailand"
914,"Mali, Sudan"
915,"Brunei, Indonesia, Malaysia, Myanmar, Philippines, Thailand"
916,"Bahamas,  Cuba, Dominican Republic, Jamaica,  Belize, Guatemala, Mexico"
917,"Equatorial Guinea, Cameroon, Central African Republic, Congo, DR Congo, Gabon, Liberia, Uganda"
918,"Australia, Papua New Guinea, Brunei, Indonesia, Malaysia, Philippines"
919,"Russia, Kazakhstan, Turkmenistan, Uzbekistan"
920,"Panama, Brazil"
921,"Australia, Papua New Guinea, Solomon Islands, India, Bangladesh,  Brunei, Cambodia, Indonesia,  Malaysia, Myanmar,"
922,"Antigua and Barbuda, Barbados, Dominica, Guadeloupe,  Saint Kitts and Nevis, Saint Lucia, Saint Vincent and the Grenadines"
923,"Ecuador, Chile, Peru"
924,"South Africa, Botswana, Mozambique, Namibia, Zimbabwe"
925,"Ecuador, Argentina, Bolivia, Brazil, Colombia, Guyana, Paraguay, Peru, Suriname, Venezuela"
926,"Ecuador, Brazil, Peru, Venezuela"
927,"Equatorial Guinea, Angola, Burkina Faso, Burundi, Cameroon, Central African Republic, Congo, DR Congo, Ethiopia, Gambia,"
928,"China, India, Cambodia, Laos, Thailand, Viet Nam"
929,"China, India, Bangladesh, Cambodia, Indonesia, Laos, Malaysia, Myanmar, Nepal, Singapore,"
930,"Brazil,  Paraguay"
931,"Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama, Ecuador, Brazil,"
932,"Guatemala, Mexico, United States"
933,"Angola,  Benin, Central African Republic, DR Congo,  Djibouti, Eritrea, Ethiopia, Ghana, Guinea, Guinea-Bissau,"
934,"Yemen, Oman"
935,"China, India, Myanmar, Nepal"
936,"Greece, Serbia, Georgia, Iraq,  Israel, Jordan, Lebanon, Palestine, Syria, Turkey"
937,"Guatemala, Honduras, Mexico, Nicaragua, Panama, Ecuador, Argentina,  Bolivia, Brazil, Colombia,"
938,"Benin, Cameroon,  Central African Republic, Ghana, Guinea, Liberia, Nigeria, Sierra Leone, Togo,"
939,"China, India, Bhutan,  Myanmar, Nepal, Thailand, Viet Nam"
940,"Bolivia,  Brazil, Peru"
941,"Angola, Cameroon, Central African Republic, DR Congo, Ethiopia, Ghana, Guinea, Liberia, Malawi, Mozambique,"
942,"Taiwan, Australia, Papua New Guinea, Indonesia, Malaysia, Singapore"
943,"Trinidad and Tobago, Costa Rica, Nicaragua, Panama, Ecuador, Brazil, Colombia, Guyana, Peru, Suriname,"
944,"Malaysia, Singapore, Thailand"
945,"Algeria, Egypt, Libya, South Africa, Angola, Burundi,  Cameroon, Chad, DR Congo, Djibouti,"
946,"Brazil, Colombia, Guyana, Peru, Suriname, Venezuela"
947,"Australia, Papua New Guinea, Indonesia, Malaysia, Philippines, Timor-Leste"
948,"Ecuador, Colombia, Peru, Venezuela"
949,"China, Mongolia, Russia, Kazakhstan, Kyrgyzstan"
950,"Jamaica, Trinidad and Tobago, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama, Ecuador,"
951,Libya
952,"Dominica, Grenada, Guadeloupe, Trinidad and Tobago, Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico,"
953,"South Africa, Angola, Botswana, Ethiopia, Ghana, Kenya, Lesotho,  Mozambique, Namibia, Nigeria,"
954,"El Salvador, Honduras, Nicaragua"
955,"Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama,  Bolivia, Brazil,"
956,"China, Japan, North Korea, South Korea, Mongolia, Russia, Kazakhstan"
957,"China, Japan, North Korea, South Korea, Mongolia, Russia"
958,"India, Bhutan"
959,"Brazil, Paraguay"
960,"India, Cambodia, Laos, Thailand, Viet Nam"
961,"China, India, Bangladesh, Sri Lanka, Afghanistan, Pakistan"
962,"Algeria, Chad, Mali, Niger"
963,"China, Taiwan, India, Bangladesh, Indonesia, Laos, Malaysia, Myanmar, Thailand, Viet Nam"
964,"India, Bangladesh, Myanmar, Sri Lanka"
965,"China, Taiwan, Cambodia, Laos, Malaysia, Thailand, Viet Nam"
966,"Kenya, Mozambique, Tanzania, Zimbabwe"
967,"Trinidad and Tobago, Belize, Costa Rica, Guatemala,  Honduras, Mexico, Nicaragua, Panama, Ecuador, Bolivia,"
968,"Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico,  Nicaragua, Panama"
969,"China, Japan, North Korea, Russia"
970,"Morocco, Western Sahara, Eritrea, Ethiopia, Mali,  Mauritania, Niger,  Nigeria, Senegal"
971,"Central African Republic, Congo,  DR Congo"
972,"Mali, Mauritania"
973,"Ecuador, Chile, Argentina, Bolivia, Colombia, Peru, Venezuela"
974,"Azerbaijan, Iran"
975,"Kenya, Mozambique, Tanzania"
976,"Cameroon, DR Congo, Nigeria"
977,"Trinidad and Tobago, Colombia, Venezuela  Neotropical"
978,"South Africa, Angola, Botswana, Lesotho, Mozambique, Namibia, Zambia, Zimbabwe"
979,"Ethiopia, Kenya, Mali, Nigeria, Sudan"
980,"Spain, Portugal, Algeria,  Libya, Morocco, Tunisia  Gibraltar"
981,"Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua"
982,"China, Mongolia, Russia, Kazakhstan"
983,"Cambodia, Indonesia, Laos, Malaysia, Myanmar, Philippines,  Thailand, Viet Nam"
984,"Cameroon, Congo, Ghana, Liberia,"
985,"India, Indonesia, Laos, Malaysia, Myanmar, Thailand, Viet Nam, Pakistan"
986,"Brazil, Guyana, Peru, Suriname, Venezuela"
987,"Equatorial Guinea, Angola, Cameroon, Central African Republic, Congo, DR Congo, Gabon, Ghana, Guinea, Liberia,"
988,Turkey
989,"South Africa, Angola, Benin, Burkina Faso, Burundi, Cameroon, Central African Republic, Chad, Congo, DR Congo,"
990,"Colombia, Guyana, Suriname, Venezuela"
991,"Argentina, Brazil, Paraguay, Uruguay, Venezuela"
992,"Papua New Guinea, Indonesia, Malaysia, Philippines"
993,"Angola, Cameroon, Central African Republic, Congo, Djibouti, Ethiopia, Kenya, Malawi,  Mozambique, Somalia,"
994,"Ecuador, Brazil, Colombia, Guyana, Peru, Suriname, Venezuela"
995,"Spain, Italy"
996,"Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Panama"
997,"China, India, Indonesia, Malaysia, Myanmar, Singapore, Thailand"
998,"Brunei, Indonesia, Malaysia, Philippines, Thailand"
999,"Morocco, Western Sahara, Mauritania"
1000,"Equatorial Guinea, South Africa, Angola, Benin, Burkina Faso, Burundi, Cameroon, Central African Republic,  Congo, DR Congo,"
1001,"Armenia, Azerbaijan"
1002,"DR Congo, Ethiopia, Kenya, Malawi, Mozambique, Rwanda, Somalia, South Sudan, Tanzania, Uganda,"
1003,"Brunei, Indonesia, Malaysia, Philippines, Singapore, Thailand, Timor-Leste"
1004,"Costa Rica, Honduras, Nicaragua, Panama, Ecuador, Bolivia, Brazil, Colombia, Guyana, Paraguay,"
1005,"Benin, Ghana, Guinea, Liberia, Nigeria,"
1006,"El Salvador, Guatemala, Honduras, Mexico"
1007,"Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama,  Ecuador, Brazil,"
1008,"China, India, Bangladesh, Indonesia, Laos, Malaysia, Myanmar, Nepal, Thailand,  Viet Nam,"
1009,"China, Japan, North Korea, Taiwan, Russia"
1010,"South Africa, Lesotho, Mozambique"
1011,Zambia
1012,"South Africa, Angola, Botswana, DR Congo, Malawi, Mozambique, Tanzania, Zambia, Zimbabwe"
1013,"Equatorial Guinea, Benin, Cameroon, Central African Republic, Congo, DR Congo, Gabon, Gambia, Ghana,  Guinea,"
1014,"Brazil, Colombia, Guyana, Venezuela"
1015,"Equatorial Guinea, Angola, Benin, Burkina Faso, Burundi, Cameroon, Central African Republic, Chad, Congo, DR Congo,"
1016,"Trinidad and Tobago, Belize,  Costa Rica, Guatemala, Mexico, Nicaragua, Panama, Ecuador, Brazil, Colombia,"
1017,"China, Hong Kong, Taiwan"
1018,"China, India, Cambodia, Indonesia, Malaysia, Myanmar, Nepal, Thailand, Viet Nam"
1019,Guinea
1020,"Angola, Burundi, DR Congo, Ethiopia, Kenya, Malawi, Sudan, Tanzania, Uganda, Zambia"
1021,"Ethiopia, Kenya, Mali, Nigeria, Somalia, Sudan"
1022,"China, Mongolia, Afghanistan, Iran, Kazakhstan, Pakistan, Turkmenistan, Uzbekistan"
1023,"Equatorial Guinea, South Africa, Angola, Benin, Burkina Faso, Burundi, Cameroon, Central African Republic, Chad, Congo,"
1024,"Papua New Guinea, Solomon Islands, Indonesia"
1025,"France, Italy, Switzerland"
1026,"El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama, Ecuador, Bolivia, Brazil, Colombia,"
1027,"Equatorial Guinea, Angola, Burundi, Cameroon, Central African Republic, Congo, DR Congo,  Gabon, Kenya, Malawi,"
1028,Honduras
1029,"Costa Rica, Nicaragua, Panama, Ecuador, Colombia"
1030,"India, Bangladesh, Brunei, Cambodia, Indonesia, Laos, Malaysia, Sri Lanka, Thailand, Viet Nam"
1031,Dominican Republic
1032,"China, India, Laos, Thailand, Viet Nam"
1033,"Brunei, Indonesia, Malaysia, Philippines"
1034,"Cameroon, Central African Republic, DR Congo, Uganda"
1035,"Ghana, Guinea, Liberia, Nigeria,"
1036,"Trinidad and Tobago, Belize, Costa Rica, Guatemala, Honduras, Mexico, Nicaragua, Panama,  Ecuador, Bolivia,"
1037,"Costa Rica, Nicaragua, Panama, Ecuador, Bolivia, Brazil, Colombia, Guyana, Peru, Suriname,"
1038,"India, Cambodia, Myanmar, Thailand, Viet Nam"
1039,"Cuba, Jamaica, Belize, Costa Rica, Guatemala, Honduras,  Mexico, Nicaragua, Panama"
1040,Angola
1041,"Cameroon, DR Congo, Gabon, Guinea, Sierra Leone, Uganda"
1042,"Trinidad and Tobago, Costa Rica, Nicaragua, Panama, Ecuador, Bolivia, Brazil, Colombia,  Guyana, Peru,"
1043,"Ecuador, Bolivia, Brazil, Colombia, Guyana, Peru,  Suriname, Venezuela"
1044,"North Korea, South Korea"
1045,"Cuba, Trinidad and Tobago, Belize,  El Salvador, Guatemala, Honduras, Mexico, Panama, Ecuador, Argentina,"
1046,"Belize, Guatemala, Mexico  Neotropical, Nearctic"
1047,"Belize, Costa Rica, Guatemala, Honduras, Mexico, Nicaragua, Panama, Colombia"
1048,"Ecuador, Bolivia, Brazil, Colombia, Paraguay, Suriname, Uruguay, Venezuela"
1049,"China, India, Bangladesh, Bhutan, Laos, Malaysia, Myanmar, Nepal, Thailand,  Viet Nam"
1050,Rwanda
1051,"South Africa, DR Congo, Ethiopia, Kenya, Liberia, Malawi, Mozambique, Rwanda, Tanzania,  Uganda,"
1052,Malawi
1053,"South Africa, Cameroon, Central African Republic, Kenya"
1054,"Afghanistan, Iran, Oman, Pakistan"
1055,"China, India, Cambodia, Indonesia, Laos, Malaysia, Myanmar, Nepal, Thailand,  Viet Nam"
1056,"Trinidad and Tobago, Belize,  Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, Panama, Ecuador,"
1057,"Guyana, Suriname, Venezuela"
1058,"China, Japan, North Korea,  South Korea, Mongolia, Russia"
1059,"Kyrgyzstan, Tajikistan, Uzbekistan"
1060,"Trinidad and Tobago, Ecuador, Brazil, Guyana, Peru, Suriname,  Venezuela"
1061,"China, Hong Kong"
1062,"Trinidad and Tobago, Guatemala,  Ecuador, Bolivia, Brazil, Colombia, Guyana, Peru, Suriname, Venezuela"
1063,"South Africa, Angola, Botswana, DR Congo, Malawi, Mozambique,  Tanzania, Zambia, Zimbabwe"
1064,"Malaysia, Thailand"
1065,"France, Italy, Malta, Algeria, Libya, Morocco, Tunisia"
1066,"Equatorial Guinea, South Africa, Burundi, Cameroon, DR Congo, Eritrea, Ethiopia, Kenya, Liberia, Madagascar,"
1067,"Trinidad and Tobago, Costa Rica, Honduras, Nicaragua, Panama, Ecuador, Bolivia, Brazil, Colombia, Guyana,"
1068,Pakistan
1069,"Equatorial Guinea, Cameroon, Ghana, Guinea, Liberia, Nigeria, Sierra Leone,"
1070,"Bolivia, Paraguay"
1071,"Belize, Costa Rica, El Salvador, Guatemala, Honduras, Mexico, Nicaragua, United States"
1072,"Cameroon, Gabon"
1073,"Costa Rica, Honduras, Nicaragua, Panama, Ecuador,  Colombia, Guyana, Peru, Venezuela"
1074,"Angola, Congo"
1075,"Morocco, Western Sahara, Burkina Faso, Cameroon, Central African Republic, Chad, Ethiopia, Gambia, Ghana, Guinea,"
1076,"Equatorial Guinea, Cameroon, Central African Republic, Congo, DR Congo, Gabon, Rwanda, Tanzania, Uganda"
1077,"Kenya, Sudan, Tanzania, Uganda"
